Index,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
HSI,2019-04-12,29806.34961,29909.75977,29694.84961,29909.75977,29909.75977,1560692000.0,3888.2687701
HSI,2019-04-15,30119.84961,30280.11914,29810.7207,29810.7207,29810.7207,2010638200.0,3875.393691
HSI,2019-04-16,29754.30078,30142.85938,29665.10938,30129.86914,30129.86914,2546181500.0,3916.8829882
HSI,2019-04-17,30160.68945,30178.58008,30004.9707,30124.67969,30124.67969,2035147300.0,3916.2083597
HSI,2019-04-18,30088.65039,30101.83008,29896.85938,29963.25977,29963.25977,1569930600.0,3895.2237701000004
HSI,2019-04-23,29782.94922,30055.93945,29755.86914,29963.24023,29963.24023,2006226400.0,3895.2212299000003
HSI,2019-04-24,30112.18945,30112.18945,29682.86914,29805.83008,29805.83008,1748986700.0,3874.7579104
HSI,2019-04-25,29667.51953,29849.69922,29535.19922,29549.80078,29549.80078,1644483200.0,3841.4741014
HSI,2019-04-26,29513.08008,29672.78906,29504.14063,29605.00977,29605.00977,1411001700.0,3848.6512701
HSI,2019-04-29,29730.84961,29917.10938,29639.38086,29892.81055,29892.81055,1250717200.0,3886.0653715
HSI,2019-04-30,29828.15039,29855.75977,29620.44922,29699.10938,29699.10938,1359023200.0,3860.8842194000003
HSI,2019-05-02,29643.05078,29967.74023,29643.05078,29944.17969,29944.17969,1298906600.0,3892.7433597000004
HSI,2019-05-03,29818.48047,30081.55078,29678.85938,30081.55078,30081.55078,1217388500.0,3910.6016014
HSI,2019-05-06,29342.38086,29384.00977,28956.4707,29209.82031,29209.82031,2934065800.0,3797.2766403
HSI,2019-05-07,29313.58008,29480.03906,29156.44922,29363.01953,29363.01953,1997665400.0,3817.1925389000003
HSI,2019-05-08,28987.08984,29252.0,28945.91016,29003.19922,29003.19922,2182802000.0,3770.4158985999998
HSI,2019-05-09,28839.34961,28891.10938,28281.98047,28311.07031,28311.07031,2907223700.0,3680.4391403
HSI,2019-05-10,28462.33984,28833.44922,28203.2207,28550.24023,28550.24023,2421480000.0,3711.5312299
HSI,2019-05-14,27951.11914,28205.96094,27925.61914,28122.01953,28122.01953,2875261200.0,3655.8625389000003
HSI,2019-05-15,28171.32031,28441.49023,28171.32031,28268.71094,28268.71094,2244890100.0,3674.9324222
HSI,2019-05-16,28117.48047,28379.36914,28050.7793,28275.07031,28275.07031,2372367500.0,3675.7591403
HSI,2019-05-17,28428.0,28428.0,27909.73047,27946.46094,27946.46094,1922181900.0,3633.0399222
HSI,2019-05-20,27959.23047,27999.59961,27699.23047,27787.60938,27787.60938,2260468500.0,3612.3892194000005
HSI,2019-05-21,27671.40039,27915.16016,27598.06055,27657.24023,27657.24023,2229189200.0,3595.4412299
HSI,2019-05-22,27753.53906,27828.81055,27640.61914,27705.93945,27705.93945,1705803400.0,3601.7721285000002
HSI,2019-05-23,27505.5293,27523.85938,27169.66992,27267.13086,27267.13086,2219416000.0,3544.7270118
HSI,2019-05-24,27368.67969,27457.58984,27291.93945,27353.92969,27353.92969,1677043500.0,3556.0108597000003
HSI,2019-05-27,27239.08008,27371.34961,27105.2207,27288.08984,27288.08984,1264256500.0,3547.4516792000004
HSI,2019-05-28,27274.83008,27490.55078,27230.08984,27390.81055,27390.81055,3043711500.0,3560.8053715
HSI,2019-05-29,27226.94922,27429.36914,27178.71094,27235.71094,27235.71094,2236869000.0,3540.6424222
HSI,2019-05-30,27319.25,27319.25,27020.73047,27114.88086,27114.88086,1884022200.0,3524.9345118
HSI,2019-05-31,27002.96094,27155.35938,26850.26953,26901.08984,26901.08984,1829465900.0,3497.1416792
HSI,2019-06-03,26909.71094,26968.09961,26735.48047,26893.85938,26893.85938,1716241600.0,3496.2017194000005
HSI,2019-06-04,26994.08008,26994.08008,26671.90039,26761.51953,26761.51953,1527666000.0,3478.9975389
HSI,2019-06-05,27116.08008,27119.48047,26803.66016,26895.43945,26895.43945,1894174900.0,3496.4071285000005
HSI,2019-06-06,26935.86914,26984.01953,26837.66992,26965.2793,26965.2793,1601926500.0,3505.486309
HSI,2019-06-10,27206.60938,27606.41992,27155.0293,27578.64063,27578.64063,2272329600.0,3585.2232819000005
HSI,2019-06-11,27677.06055,27857.84961,27577.91016,27789.33984,27789.33984,1824700000.0,3612.6141792000003
HSI,2019-06-12,27603.11914,27603.11914,27222.0293,27308.46094,27308.46094,1866884200.0,3550.0999222
HSI,2019-06-13,27217.7207,27294.71094,26825.34961,27294.71094,27294.71094,1846303100.0,3548.3124222
HSI,2019-06-14,27180.74023,27275.88086,27051.75,27118.34961,27118.34961,2031083500.0,3525.3854493000003
HSI,2019-06-17,27252.44922,27503.09961,27227.16016,27227.16016,27227.16016,1487266700.0,3539.5308208
HSI,2019-06-18,27289.69922,27584.11914,27201.01953,27498.76953,27498.76953,1550614700.0,3574.8400389000003
HSI,2019-06-19,28224.86914,28224.86914,28022.49023,28202.14063,28202.14063,2076060300.0,3666.2782819000004
HSI,2019-06-20,28308.84961,28563.08008,28258.01953,28550.42969,28550.42969,1820185000.0,3711.5558597000004
HSI,2019-06-21,28581.50977,28581.50977,28359.25,28473.71094,28473.71094,2171897300.0,3701.5824222
HSI,2019-06-24,28400.63086,28634.48047,28358.06055,28513.0,28513.0,1338833200.0,3706.69
HSI,2019-06-25,28447.96094,28470.09961,28066.13086,28185.98047,28185.98047,1851984100.0,3664.1774611
HSI,2019-06-26,28046.16016,28267.98047,27985.98047,28221.98047,28221.98047,1431402200.0,3668.8574611
HSI,2019-06-27,28352.93945,28621.41992,28287.33984,28621.41992,28621.41992,1679897500.0,3720.7845896000003
HSI,2019-06-28,28632.58984,28632.58984,28416.96094,28542.61914,28542.61914,1486688000.0,3710.5404882
HSI,2019-07-02,28904.03906,28959.06055,28768.53906,28875.56055,28875.56055,2110432700.0,3753.8228715
HSI,2019-07-03,28781.9707,28891.89063,28721.21094,28855.14063,28855.14063,1291301500.0,3751.1682819000002
HSI,2019-07-04,28891.9707,29007.98047,28776.48047,28795.76953,28795.76953,928449700.0,3743.4500389000004
HSI,2019-07-05,28785.5293,28880.58008,28714.91992,28774.83008,28774.83008,846919500.0,3740.7279104
HSI,2019-07-08,28513.14063,28541.09961,28194.07031,28331.68945,28331.68945,1250874300.0,3683.1196285000005
HSI,2019-07-09,28299.73047,28312.9707,28080.73047,28116.2793,28116.2793,1218475000.0,3655.116309
HSI,2019-07-10,28245.08984,28311.7793,28144.86914,28204.68945,28204.68945,1013012100.0,3666.6096285000003
HSI,2019-07-11,28347.85938,28582.68945,28347.85938,28431.80078,28431.80078,1067070900.0,3696.1341014000004
HSI,2019-07-12,28401.86914,28603.86914,28399.66016,28471.61914,28471.61914,1204492700.0,3701.3104882
HSI,2019-07-15,28303.35938,28567.25,28071.18945,28554.88086,28554.88086,1317116400.0,3712.1345118000004
HSI,2019-07-16,28583.92969,28634.65039,28489.41016,28619.61914,28619.61914,1024681900.0,3720.5504882
HSI,2019-07-17,28463.76953,28593.16992,28377.33984,28593.16992,28593.16992,950441100.0,3717.1120896
HSI,2019-07-18,28393.03906,28511.65039,28376.5,28461.66016,28461.66016,925037300.0,3700.0158208000003
HSI,2019-07-19,28585.15039,28809.58984,28551.19922,28765.40039,28765.40039,1261012300.0,3739.5020507
HSI,2019-07-22,28612.2793,28649.43945,28303.55078,28371.25977,28371.25977,1104886500.0,3688.2637701000003
HSI,2019-07-23,28392.03906,28489.28906,28313.78906,28466.48047,28466.48047,950029300.0,3700.6424610999998
HSI,2019-07-24,28578.14063,28764.5,28515.91992,28524.03906,28524.03906,1075821900.0,3708.1250778
HSI,2019-07-25,28575.49023,28628.50977,28517.00977,28594.30078,28594.30078,974264600.0,3717.2591014000004
HSI,2019-07-26,28406.07031,28487.64063,28338.30078,28397.74023,28397.74023,1320699900.0,3691.7062299
HSI,2019-07-29,28262.80078,28302.66016,27945.41016,28106.41016,28106.41016,1563572300.0,3653.8333208
HSI,2019-07-30,28059.82031,28274.65039,28059.82031,28146.5,28146.5,1147561000.0,3659.045
HSI,2019-07-31,27931.2793,27939.7207,27701.43945,27777.75,27777.75,1287084400.0,3611.1075
HSI,2019-08-01,27582.21094,27754.03906,27495.89063,27565.69922,27565.69922,1736444000.0,3583.5408985999998
HSI,2019-08-02,26950.5293,27043.46094,26868.96094,26918.58008,26918.58008,2317609200.0,3499.4154104
HSI,2019-08-05,26480.4707,26502.60938,26086.85938,26151.32031,26151.32031,2120745300.0,3399.6716403
HSI,2019-08-06,25472.42969,26042.23047,25397.34961,25976.24023,25976.24023,2751867000.0,3376.9112299
HSI,2019-08-07,25977.7207,26025.43945,25738.80078,25997.0293,25997.0293,1671335000.0,3379.613809
HSI,2019-08-08,25999.44922,26317.41992,25999.44922,26120.76953,26120.76953,1658129900.0,3395.7000389000004
HSI,2019-08-09,26278.91992,26313.7793,25939.30078,25939.30078,25939.30078,1357616900.0,3372.1091014000003
HSI,2019-08-12,25869.48047,26069.23047,25824.7207,25824.7207,25824.7207,1200393600.0,3357.2136910000004
HSI,2019-08-13,25536.61914,25616.71094,25270.91016,25281.30078,25281.30078,1979089800.0,3286.5691014000004
HSI,2019-08-14,25711.09961,25717.98047,25197.38086,25302.2793,25302.2793,1915522900.0,3289.296309
HSI,2019-08-15,24945.74023,25552.13086,24899.92969,25495.46094,25495.46094,2145864600.0,3314.4099222000004
HSI,2019-08-16,25484.96094,25798.10938,25314.26953,25734.2207,25734.2207,2022477500.0,3345.4486910000005
HSI,2019-08-19,25994.80078,26356.2207,25994.80078,26291.83984,26291.83984,2144882700.0,3417.9391792
HSI,2019-08-20,26256.53906,26347.23047,26149.40039,26231.53906,26231.53906,1822936100.0,3410.1000778
HSI,2019-08-21,26160.53906,26318.13086,26075.91016,26270.03906,26270.03906,1701479200.0,3415.1050778
HSI,2019-08-22,26272.91016,26288.24023,25977.66992,26048.7207,26048.7207,1780728400.0,3386.3336910000003
HSI,2019-08-23,26057.88086,26241.2207,25940.43945,26179.33008,26179.33008,1621440900.0,3403.3129104
HSI,2019-08-26,25322.0,25692.2793,25249.50977,25680.33008,25680.33008,2475604900.0,3338.4429104
HSI,2019-08-27,25715.98047,25764.60938,25581.73047,25664.07031,25664.07031,2214167200.0,3336.3291403
HSI,2019-08-28,25767.08008,25830.64063,25596.08008,25615.48047,25615.48047,1462114400.0,3330.0124611
HSI,2019-08-29,25606.33008,25714.7793,25372.49023,25703.5,25703.5,1784869100.0,3341.455
HSI,2019-08-30,26011.64063,26011.64063,25536.15039,25724.73047,25724.73047,2017892000.0,3344.2149611
HSI,2019-09-02,25627.83008,25662.31055,25502.69922,25626.55078,25626.55078,1295066700.0,3331.4516014
HSI,2019-09-03,25546.32031,25736.05078,25498.10938,25527.84961,25527.84961,1149210200.0,3318.6204493000005
HSI,2019-09-04,25675.16016,26654.21094,25675.16016,26523.23047,26523.23047,2688524600.0,3448.0199611
HSI,2019-09-05,26512.85938,26697.84961,26283.11914,26515.5293,26515.5293,1996619100.0,3447.0188089999997
HSI,2019-09-06,26773.13086,26790.78906,26563.16992,26690.75977,26690.75977,1895344700.0,3469.7987701
HSI,2019-09-09,26743.35938,26807.85938,26609.65039,26681.40039,26681.40039,1700948300.0,3468.5820507
HSI,2019-09-10,26831.98047,26870.76953,26634.4707,26683.67969,26683.67969,1738020300.0,3468.8783597
HSI,2019-09-11,26790.64063,27159.50977,26705.63086,27159.06055,27159.06055,2072246200.0,3530.6778715
HSI,2019-09-12,27283.98047,27283.98047,26967.25,27087.63086,27087.63086,1337046900.0,3521.3920118
HSI,2019-09-13,27154.50977,27366.44922,27074.53906,27352.68945,27352.68945,1176496300.0,3555.8496285000006
HSI,2019-09-16,27212.89063,27212.89063,26976.30078,27124.55078,27124.55078,2189101500.0,3526.1916014000003
HSI,2019-09-17,26942.96094,26951.83984,26694.36914,26790.24023,26790.24023,1850715100.0,3482.7312299
HSI,2019-09-18,26838.42969,26891.16016,26730.63086,26754.11914,26754.11914,1372644100.0,3478.0354882
HSI,2019-09-19,26820.73047,26820.73047,26372.08984,26468.94922,26468.94922,1330417000.0,3440.9633986
HSI,2019-09-20,26532.88086,26564.35938,26410.41016,26435.66992,26435.66992,1972985800.0,3436.6370896000003
HSI,2019-09-23,26463.61914,26483.0293,26186.00977,26222.40039,26222.40039,1285452900.0,3408.9120507
HSI,2019-09-24,26300.21094,26391.98047,26207.26953,26281.0,26281.0,2089366000.0,3416.53
HSI,2019-09-25,26162.71094,26190.56055,25917.67969,25945.34961,25945.34961,1762622300.0,3372.8954493
HSI,2019-09-26,26075.15039,26099.64063,25917.58008,26041.92969,26041.92969,1700238600.0,3385.4508597000004
HSI,2019-09-27,25977.98047,26017.46094,25840.66016,25954.81055,25954.81055,984279500.0,3374.1253715
HSI,2019-09-30,25844.71094,26161.69922,25786.28906,26092.26953,26092.26953,1343934800.0,3391.9950389000005
HSI,2019-10-02,25901.4707,26092.61914,25778.2207,26042.68945,26042.68945,1202153800.0,3385.5496285000004
HSI,2019-10-03,25831.43945,26192.86914,25809.4707,26110.31055,26110.31055,1142351000.0,3394.3403715
HSI,2019-10-04,26169.50977,26169.50977,25612.49023,25821.0293,25821.0293,1137243700.0,3356.733809
HSI,2019-10-08,25848.73047,26180.0293,25761.5,25893.40039,25893.40039,1779110400.0,3366.1420507
HSI,2019-10-09,25736.88086,25866.83984,25656.66016,25682.81055,25682.81055,1588334500.0,3338.7653714999997
HSI,2019-10-10,25625.57031,25809.58008,25521.94922,25707.92969,25707.92969,1434231600.0,3342.0308597000003
HSI,2019-10-11,25986.82031,26393.00977,25976.07031,26308.43945,26308.43945,2030977900.0,3420.0971285000005
HSI,2019-10-14,26520.92969,26636.92969,26386.41016,26521.84961,26521.84961,2096251800.0,3447.8404493000003
HSI,2019-10-15,26609.13086,26609.13086,26433.42969,26503.92969,26503.92969,1569211500.0,3445.5108597000003
HSI,2019-10-16,26553.90039,26698.56055,26432.42969,26664.2793,26664.2793,1689389100.0,3466.356309
HSI,2019-10-17,26809.03906,26956.82031,26729.50977,26848.49023,26848.49023,1403839300.0,3490.3037299000002
HSI,2019-10-18,26910.55078,26985.08008,26650.13086,26719.58008,26719.58008,1541856100.0,3473.5454104
HSI,2019-10-21,26715.2207,26818.43945,26658.32031,26725.67969,26725.67969,1045151500.0,3474.3383597
HSI,2019-10-22,26813.81055,26844.28906,26698.30078,26786.19922,26786.19922,1496851400.0,3482.2058985999997
HSI,2019-10-23,26771.98047,26818.99023,26491.71094,26566.73047,26566.73047,1270778600.0,3453.6749611
HSI,2019-10-24,26651.0293,26810.42969,26592.17969,26797.94922,26797.94922,1496729000.0,3483.7333986
HSI,2019-10-25,26795.64063,26795.64063,26621.17969,26667.39063,26667.39063,1151226200.0,3466.7607819000004
HSI,2019-10-28,26770.10938,27005.67969,26762.69922,26891.25977,26891.25977,1476176200.0,3495.8637701000002
HSI,2019-10-29,27027.56055,27027.56055,26729.06055,26786.75977,26786.75977,1515348700.0,3482.2787701
HSI,2019-10-30,26766.98047,26809.5293,26602.94922,26667.71094,26667.71094,1554112000.0,3466.8024222000004
HSI,2019-10-31,26708.44922,27009.5,26708.44922,26906.7207,26906.7207,1907594000.0,3497.8736910000002
HSI,2019-11-01,26806.43945,27102.41992,26800.57031,27100.75977,27100.75977,1421451500.0,3523.0987701000004
HSI,2019-11-04,27299.88086,27547.30078,27299.46094,27547.30078,27547.30078,1777502800.0,3581.1491014000003
HSI,2019-11-05,27601.09961,27733.07031,27463.33008,27683.40039,27683.40039,1748633300.0,3598.8420507
HSI,2019-11-06,27636.33008,27750.91016,27547.76953,27688.64063,27688.64063,1316670900.0,3599.5232819000003
HSI,2019-11-07,27690.59961,27900.80078,27534.91016,27847.23047,27847.23047,1353594600.0,3620.1399611
HSI,2019-11-08,27894.56055,27894.56055,27582.28906,27651.14063,27651.14063,1491797400.0,3594.6482819000003
HSI,2019-11-11,27361.41016,27361.41016,26830.4707,26926.55078,26926.55078,1921659900.0,3500.4516014000005
HSI,2019-11-12,27064.25977,27076.66992,26794.60938,27065.2793,27065.2793,1149626200.0,3518.486309
HSI,2019-11-13,26761.16016,26761.16016,26465.33008,26571.46094,26571.46094,1855002900.0,3454.2899222
HSI,2019-11-14,26444.23047,26605.96094,26203.9707,26323.68945,26323.68945,1554697800.0,3422.0796285
HSI,2019-11-15,26529.94922,26544.65039,26300.08008,26326.66016,26326.66016,1180282700.0,3422.4658208
HSI,2019-11-18,26442.39063,26702.16016,26406.34961,26681.08984,26681.08984,1425323100.0,3468.5416792
HSI,2019-11-19,26671.32031,27093.80078,26605.63086,27093.80078,27093.80078,1542578800.0,3522.1941014000004
HSI,2019-11-20,26936.78906,26962.16992,26804.34961,26889.60938,26889.60938,1333243700.0,3495.6492194
HSI,2019-11-21,26587.58984,26587.58984,26306.01953,26466.88086,26466.88086,1712162300.0,3440.6945118000003
HSI,2019-11-22,26584.88086,26690.16992,26487.66992,26595.08008,26595.08008,1100431900.0,3457.3604104
HSI,2019-11-25,26873.34961,27114.2207,26852.89063,26993.03906,26993.03906,1497175900.0,3509.0950778
HSI,2019-11-26,27183.90039,27227.86914,26913.91992,26913.91992,26913.91992,2416392100.0,3498.8095896
HSI,2019-11-27,26943.51953,26974.2793,26866.80078,26954.0,26954.0,1133748200.0,3504.02
HSI,2019-11-28,26763.63086,26991.80078,26763.63086,26893.73047,26893.73047,998841900.0,3496.1849611
HSI,2019-11-29,26705.38086,26705.38086,26308.09961,26346.49023,26346.49023,2004856800.0,3425.0437299
HSI,2019-12-02,26475.33984,26511.55078,26393.08984,26444.7207,26444.7207,1348911800.0,3437.8136910000003
HSI,2019-12-03,26315.9707,26424.11914,26063.01953,26391.30078,26391.30078,1795451800.0,3430.8691014
HSI,2019-12-04,26071.39063,26191.78906,25995.15039,26062.56055,26062.56055,1502327900.0,3388.1328715
HSI,2019-12-05,26300.50977,26300.50977,26134.06055,26217.03906,26217.03906,1228026600.0,3408.2150778
HSI,2019-12-06,26345.19922,26520.08008,26309.33984,26498.36914,26498.36914,1644211100.0,3444.7879881999997
HSI,2019-12-09,26513.9707,26618.25,26432.26953,26494.73047,26494.73047,1301819900.0,3444.3149611
HSI,2019-12-10,26378.99023,26527.08984,26355.5293,26436.61914,26436.61914,956293300.0,3436.7604882
HSI,2019-12-11,26410.08984,26659.98047,26364.42969,26645.42969,26645.42969,1409589200.0,3463.9058597000003
HSI,2019-12-12,26837.93945,27048.98047,26837.93945,26994.14063,26994.14063,1451721900.0,3509.2382819000004
HSI,2019-12-13,27494.50977,27687.75977,27405.25977,27687.75977,27687.75977,2212195500.0,3599.4087701000003
HSI,2019-12-16,27530.5,27715.92969,27473.32031,27508.08984,27508.08984,1421412600.0,3576.0516792000003
HSI,2019-12-17,27630.68945,27894.7207,27563.43945,27843.71094,27843.71094,1926224500.0,3619.6824222
HSI,2019-12-18,27884.21094,27884.21094,27884.21094,27884.21094,27884.21094,0.0,3624.9474222000003
HSI,2019-12-19,27908.7793,27908.7793,27675.24023,27800.49023,27800.49023,1296810200.0,3614.0637299
HSI,2019-12-20,27834.55078,27959.51953,27740.66016,27871.34961,27871.34961,1680024400.0,3623.2754493
HSI,2019-12-23,28024.61914,28024.61914,27830.08008,27906.41016,27906.41016,1216834000.0,3627.8333208
HSI,2019-12-24,27901.50977,27921.28906,27792.66016,27864.21094,27864.21094,483984100.0,3622.3474222000004
HSI,2019-12-27,28033.66016,28226.10938,28000.61914,28225.41992,28225.41992,1375016100.0,3669.3045896000003
HSI,2019-12-30,28250.48047,28418.65039,28165.13086,28319.39063,28319.39063,1420447400.0,3681.5207819
HSI,2019-12-31,28241.42969,28298.46094,28123.85938,28189.75,28189.75,873713900.0,3664.6675
HSI,2020-01-02,28249.36914,28543.51953,28245.9707,28543.51953,28543.51953,1262732800.0,3710.6575389000004
HSI,2020-01-03,28828.35938,28883.30078,28428.16992,28451.5,28451.5,1797904800.0,3698.695
HSI,2020-01-06,28326.5,28367.86914,28054.28906,28226.18945,28226.18945,1793426600.0,3669.4046285000004
HSI,2020-01-07,28352.67969,28473.08008,28264.07031,28322.06055,28322.06055,1302687200.0,3681.8678715
HSI,2020-01-08,27999.58008,28198.60938,27857.73047,28087.91992,28087.91992,1709241600.0,3651.4295896000003
HSI,2020-01-09,28367.65039,28561.0,28325.85938,28561.0,28561.0,1692786200.0,3712.9300000000003
HSI,2020-01-10,28665.14063,28665.14063,28504.26953,28638.19922,28638.19922,1448401000.0,3722.9658986
HSI,2020-01-13,28772.36914,28971.40039,28671.83984,28954.93945,28954.93945,1765055700.0,3764.1421285
HSI,2020-01-14,29149.5293,29149.5293,28790.49023,28885.14063,28885.14063,1643504700.0,3755.0682819000003
HSI,2020-01-15,28891.07031,28972.67969,28619.09961,28773.58984,28773.58984,1240120700.0,3740.5666792
HSI,2020-01-16,28806.11914,28987.73047,28709.57031,28883.03906,28883.03906,1620926200.0,3754.7950778
HSI,2020-01-17,28988.16016,29101.15039,28813.13086,29056.41992,29056.41992,1545082800.0,3777.3345896
HSI,2020-01-20,29169.11914,29174.91992,28795.41992,28795.91016,28795.91016,1633383900.0,3743.4683208
HSI,2020-01-21,28449.38086,28492.0293,27980.5,27985.33008,27985.33008,2236521700.0,3638.0929104
HSI,2020-01-22,28116.5,28393.92969,27937.67969,28341.03906,28341.03906,1343288100.0,3684.3350778
HSI,2020-01-23,28109.75,28133.0293,27706.36914,27909.11914,27909.11914,1753263000.0,3628.1854882
HSI,2020-01-24,27935.41992,27977.63086,27774.5,27949.64063,27949.64063,612128700.0,3633.4532819000005
HSI,2020-01-29,27101.53906,27333.30078,27101.53906,27160.63086,27160.63086,2203836100.0,3530.8820118000003
HSI,2020-01-30,27030.60938,27134.55078,26330.05078,26449.13086,26449.13086,2223567800.0,3438.3870118000004
HSI,2020-01-31,26757.60938,26818.83984,26295.49023,26312.63086,26312.63086,1874255200.0,3420.6420118
